Movie Number,Movie Title,Movie Url,Date,Length,Genre,IMDb Rating,Filtered Genre,year,Int Length
1949,The Adventures of Sharkboy and Lavagirl 3-D,http://www.imdb.com/title/tt0424774/,10 June 2005,1h 33min,"['Action', 'Adventure', 'Family']",3.5,Action/Adventure,2005.0,93
1961,The Astronaut Farmer,http://www.imdb.com/title/tt0469263/,23 February 2007,1h 44min,"['Adventure', 'Drama', 'Sci-Fi']",6.3,Sci-Fi/Fantasy,2007.0,104
1962,Turistas,http://www.imdb.com/title/tt0454970/,1 December 2006,1h 33min,"['Horror', 'Mystery', 'Thriller']",5.3,Horror,2006.0,93
1971,Nights in Rodanthe,http://www.imdb.com/title/tt0956038/,26 September 2008,1h 37min,"['Drama', 'Romance']",6.0,Romance,2008.0,97
1979,Everybody's Fine,http://www.imdb.com/title/tt0780511/,4 December 2009,1h 39min,"['Adventure', 'Drama']",7.2,Undefined,2009.0,99
1996,"Guns, Girls and Gambling",http://www.imdb.com/title/tt1675161/,28 March 2013,1h 30min,"['Crime', 'Thriller']",5.5,Crime,2013.0,90
2003,The Hit List,http://www.imdb.com/title/tt1575694/,3 April 2011,1h 30min,"['Action', 'Thriller']",5.4,Action/Adventure,2011.0,90
2004,Girl Walks Into a Bar,http://www.imdb.com/title/tt1682246/,11 March 2011,1h 20min,"['Comedy', 'Drama', 'Romance']",5.8,RomCom,2011.0,80
2010,The Joneses,http://www.imdb.com/title/tt1285309/,23 April 2010,1h 36min,['Drama'],6.5,Drama,2010.0,96
2014,Leaves of Grass,http://www.imdb.com/title/tt1151359/,17 September 2010,1h 45min,"['Comedy', 'Crime', 'Drama']",6.5,Comedy,2010.0,105
2028,Passengers,http://www.imdb.com/title/tt0449487/,24 October 2008,1h 33min,"['Drama', 'Mystery', 'Romance']",5.9,Romance,2008.0,93
2081,Tank Girl,http://www.imdb.com/title/tt0114614/,31 March 1995,1h 44min,"['Action', 'Comedy', 'Sci-Fi']",5.2,Comedy,1995.0,104
2090,He Got Game,http://www.imdb.com/title/tt0124718/,1 May 1998,2h 16min,"['Drama', 'Sport']",6.9,Drama,1998.0,136
2095,Go,http://www.imdb.com/title/tt0139239/,9 April 1999,1h 42min,"['Comedy', 'Crime']",7.3,Comedy,1999.0,102
2107,Where the Heart Is,http://www.imdb.com/title/tt0198021/,28 April 2000,2h,"['Comedy', 'Drama', 'Romance']",6.8,RomCom,2000.0,120
2117,Spirit: Stallion of the Cimarron,http://www.imdb.com/title/tt0166813/,24 May 2002,1h 23min,"['Animation', 'Adventure', 'Family']",7.1,Action/Adventure,2002.0,83
2130,The Forgotten,http://www.imdb.com/title/tt0356618/,24 September 2004,1h 31min,"['Drama', 'Horror', 'Mystery']",5.8,Horror,2004.0,91
2139,Hustle & Flow,http://www.imdb.com/title/tt0410097/,22 July 2005,1h 56min,"['Crime', 'Drama', 'Music']",7.4,Crime,2005.0,116
2151,The Ultimate Gift,http://www.imdb.com/title/tt0482629/,9 March 2007,1h 54min,"['Drama', 'Family', 'Romance']",7.4,Romance,2007.0,114
2157,The Reaping,http://www.imdb.com/title/tt0444682/,5 April 2007,1h 39min,"['Horror', 'Thriller']",5.7,Horror,2007.0,99
2158,The Water Horse,http://www.imdb.com/title/tt0760329/,25 December 2007,1h 52min,"['Adventure', 'Family', 'Fantasy']",6.5,Sci-Fi/Fantasy,2007.0,112
2164,Redbelt,http://www.imdb.com/title/tt1012804/,9 May 2008,1h 39min,"['Drama', 'Sport']",6.8,Drama,2008.0,99
2206,The Maiden Heist,http://www.imdb.com/title/tt1107860/,8 July 2010,1h 30min,"['Comedy', 'Crime']",6.1,Comedy,2010.0,90
2210,The Disappearance of Alice Creed,http://www.imdb.com/title/tt1379177/,30 April 2010,1h 33min,"['Crime', 'Thriller']",6.8,Crime,2010.0,93
2222,Chaos Theory,http://www.imdb.com/title/tt0460745/,16 October 2008,1h 27min,"['Comedy', 'Drama', 'Romance']",6.7,RomCom,2008.0,87
2234,The Human Stain,http://www.imdb.com/title/tt0308383/,31 October 2003,1h 46min,"['Drama', 'Romance', 'Thriller']",6.3,Romance,2003.0,106
2238,"The Adventures of Priscilla, Queen of the Desert",http://www.imdb.com/title/tt0109045/,10 August 1994,1h 44min,"['Comedy', 'Music']",7.5,Comedy,1994.0,104
2248,Puberty Blues,http://www.imdb.com/title/tt0082956/,10 December 1981,1h 27min,"['Comedy', 'Drama']",5.8,Comedy,1981.0,87
2283,Boomerang,http://www.imdb.com/title/tt0103859/,1 July 1992,1h 57min,"['Comedy', 'Drama', 'Romance']",5.4,RomCom,1992.0,117
2297,Mighty Morphin Power Rangers: The Movie,http://www.imdb.com/title/tt0113820/,30 June 1995,1h 35min,"['Action', 'Adventure', 'Family']",5.1,Action/Adventure,1995.0,95
2317,Bicentennial Man,http://www.imdb.com/title/tt0182789/,17 December 1999,2h 12min,"['Comedy', 'Drama', 'Sci-Fi']",6.8,Comedy,1999.0,132
2319,The General's Daughter,http://www.imdb.com/title/tt0144214/,18 June 1999,1h 56min,"['Crime', 'Drama', 'Mystery']",6.3,Crime,1999.0,116
2324,The Majestic,http://www.imdb.com/title/tt0268995/,21 December 2001,2h 32min,"['Drama', 'Romance']",6.9,Romance,2001.0,152
2337,"Legally Blonde 2: Red, White & Blonde",http://www.imdb.com/title/tt0333780/,2 July 2003,1h 35min,['Comedy'],4.6,Comedy,2003.0,95
2347,Man of the House,http://www.imdb.com/title/tt0331933/,25 February 2005,1h 40min,"['Action', 'Comedy']",5.4,Comedy,2005.0,100
2360,Curious George,http://www.imdb.com/title/tt0381971/,10 February 2006,1h 26min,"['Animation', 'Adventure', 'Comedy']",6.6,Comedy,2006.0,86
2363,Van Wilder 2: The Rise of Taj,http://www.imdb.com/title/tt0480271/,1 December 2006,1h 37min,"['Comedy', 'Romance']",4.8,RomCom,2006.0,97
2388,The Caller,http://www.imdb.com/title/tt1525890/,22 February 2013,1h 32min,['Thriller'],6.1,Undefined,2013.0,92
2392,Beneath the Darkness,http://www.imdb.com/title/tt1781775/,22 March 2012,1h 36min,"['Horror', 'Thriller']",4.5,Horror,2012.0,96
2417,Pathology,http://www.imdb.com/title/tt0964539/,11 April 2008,1h 35min,"['Crime', 'Horror', 'Thriller']",6.0,Crime,2008.0,95
2419,The Wackness,http://www.imdb.com/title/tt1082886/,1 August 2008,1h 39min,"['Comedy', 'Drama', 'Romance']",7.0,RomCom,2008.0,99
2448,The Gods Must Be Crazy,http://www.imdb.com/title/tt0080801/,26 October 1984,1h 49min,['Comedy'],7.3,Comedy,1984.0,109
2457,Suspiria,http://www.imdb.com/title/tt0076786/,12 August 1977,1h 32min,['Horror'],7.5,Horror,1977.0,92
2485,New Nightmare,http://www.imdb.com/title/tt0111686/,14 October 1994,1h 52min,"['Fantasy', 'Horror', 'Mystery']",6.4,Sci-Fi/Fantasy,1994.0,112
2504,Vegas Vacation,http://www.imdb.com/title/tt0120434/,14 February 1997,1h 33min,['Comedy'],5.9,Comedy,1997.0,93
2513,For Love of the Game,http://www.imdb.com/title/tt0126916/,17 September 1999,2h 17min,"['Drama', 'Romance', 'Sport']",6.5,Romance,1999.0,137
2521,Proof of Life,http://www.imdb.com/title/tt0228750/,8 December 2000,2h 15min,"['Action', 'Drama', 'Thriller']",6.2,Undefined,2000.0,135
2522,The Way of the Gun,http://www.imdb.com/title/tt0202677/,8 September 2000,1h 59min,"['Action', 'Crime', 'Drama']",6.7,Crime,2000.0,119
2532,Femme Fatale,http://www.imdb.com/title/tt0280665/,6 November 2002,1h 54min,"['Crime', 'Drama', 'Mystery']",6.3,Crime,2002.0,114
2533,Formula 51,http://www.imdb.com/title/tt0227984/,18 October 2002,1h 33min,"['Action', 'Comedy', 'Crime']",6.3,Comedy,2002.0,93
2562,Love in the Time of Cholera,http://www.imdb.com/title/tt0484740/,16 November 2007,2h 19min,"['Drama', 'Romance']",6.4,Romance,2007.0,139
2569,The Pink Panther 2,http://www.imdb.com/title/tt0838232/,6 February 2009,1h 32min,"['Adventure', 'Comedy', 'Crime']",5.5,Comedy,2009.0,92
2575,Berberian Sound Studio,http://www.imdb.com/title/tt1833844/,31 August 2012,1h 32min,"['Drama', 'Horror', 'Thriller']",6.2,Horror,2012.0,92
2581,The Decoy Bride,http://www.imdb.com/title/tt1657299/,9 March 2012,1h 29min,"['Comedy', 'Drama', 'Romance']",6.2,RomCom,2012.0,89
2585,Twixt,http://www.imdb.com/title/tt1756851/,11 April 2012,1h 28min,"['Comedy', 'Fantasy', 'Horror']",4.8,Comedy,2012.0,88
2586,Restless,http://www.imdb.com/title/tt1498569/,6 April 2011,1h 31min,"['Drama', 'Romance']",6.8,Romance,2011.0,91
2593,Birdemic: Shock and Terror,http://www.imdb.com/title/tt1316037/,27 February 2010,1h 45min,"['Horror', 'Romance', 'Thriller']",1.8,Romance,2010.0,105
2596,And Soon the Darkness,http://www.imdb.com/title/tt1391034/,11 February 2011,1h 31min,"['Crime', 'Horror', 'Mystery']",5.2,Crime,2011.0,91
2608,St Trinian's II: The Legend of Fritton's Gold,http://www.imdb.com/title/tt1210106/,18 December 2009,1h 46min,"['Adventure', 'Comedy']",5.4,Comedy,2009.0,106
2616,Savage Grace,http://www.imdb.com/title/tt0379976/,25 January 2008,1h 37min,['Drama'],5.9,Drama,2008.0,97
2623,Starship Troopers 3: Marauder,http://www.imdb.com/title/tt0844760/,5 August 2008,1h 45min,"['Action', 'Adventure', 'Sci-Fi']",4.3,Sci-Fi/Fantasy,2008.0,105
2628,The Poker House,http://www.imdb.com/title/tt1014806/,2008,1h 33min,['Drama'],6.5,Drama,2008.0,93
2630,All the Boys Love Mandy Lane,http://www.imdb.com/title/tt0490076/,6 September 2013,1h 30min,['Horror'],5.6,Horror,2013.0,90
2632,Happy-Go-Lucky,http://www.imdb.com/title/tt1045670/,21 November 2008,1h 58min,"['Comedy', 'Drama', 'Romance']",7.0,RomCom,2008.0,118
2635,Dog Soldiers,http://www.imdb.com/title/tt0280609/,10 May 2002,1h 45min,"['Action', 'Fantasy', 'Horror']",6.8,Sci-Fi/Fantasy,2002.0,105
2668,National Lampoon's European Vacation,http://www.imdb.com/title/tt0089670/,26 July 1985,1h 35min,"['Adventure', 'Comedy']",6.1,Comedy,1985.0,95
2680,Working Girl,http://www.imdb.com/title/tt0096463/,21 December 1988,1h 53min,"['Comedy', 'Drama', 'Romance']",6.7,RomCom,1988.0,113
2694,Poetic Justice,http://www.imdb.com/title/tt0107840/,23 July 1993,1h 49min,"['Drama', 'Romance']",5.9,Romance,1993.0,109
2713,Daylight,http://www.imdb.com/title/tt0116040/,6 December 1996,1h 54min,"['Action', 'Adventure', 'Drama']",5.8,Undefined,1996.0,114
2722,Detroit Rock City,http://www.imdb.com/title/tt0165710/,13 August 1999,1h 35min,"['Comedy', 'Music']",6.8,Comedy,1999.0,95
2723,Jawbreaker,http://www.imdb.com/title/tt0155776/,19 February 1999,1h 27min,"['Comedy', 'Crime', 'Thriller']",5.5,Comedy,1999.0,87
2736,Impostor,http://www.imdb.com/title/tt0160399/,4 January 2002,1h 35min,"['Drama', 'Mystery', 'Sci-Fi']",6.2,Sci-Fi/Fantasy,2002.0,95
2749,Looney Tunes: Back in Action,http://www.imdb.com/title/tt0318155/,14 November 2003,1h 31min,"['Animation', 'Action', 'Adventure']",5.7,Action/Adventure,2003.0,91
2752,Torque,http://www.imdb.com/title/tt0329691/,16 January 2004,1h 24min,"['Action', 'Comedy', 'Crime']",4.0,Comedy,2004.0,84
2755,Son of the Mask,http://www.imdb.com/title/tt0362165/,18 February 2005,1h 34min,"['Comedy', 'Family', 'Fantasy']",2.2,Comedy,2005.0,94
2758,Prime,http://www.imdb.com/title/tt0387514/,28 October 2005,1h 45min,"['Comedy', 'Drama', 'Romance']",6.2,RomCom,2005.0,105
2765,The Last Mimzy,http://www.imdb.com/title/tt0768212/,23 March 2007,1h 30min,"['Family', 'Sci-Fi']",6.3,Sci-Fi/Fantasy,2007.0,90
2773,Miracle at St. Anna,http://www.imdb.com/title/tt1046997/,26 September 2008,2h 40min,"['Action', 'Crime', 'Drama']",6.0,Crime,2008.0,160
2781,"3, 2, 1... Frankie Go Boom",http://www.imdb.com/title/tt1772271/,10 March 2012,1h 29min,['Comedy'],6.0,Comedy,2012.0,89
2787,Children of the Corn: Genesis,http://www.imdb.com/title/tt1745672/,17 March 2012,1h 20min,"['Horror', 'Thriller']",3.8,Horror,2012.0,80
2817,The Savages,http://www.imdb.com/title/tt0775529/,1 February 2008,1h 53min,"['Comedy', 'Drama']",7.2,Comedy,2008.0,113
2827,Mean Machine,http://www.imdb.com/title/tt0291341/,26 December 2001,1h 39min,"['Comedy', 'Crime', 'Drama']",6.5,Comedy,2001.0,99
2840,Fresh,http://www.imdb.com/title/tt0109842/,2 September 1994,1h 54min,"['Crime', 'Drama', 'Thriller']",7.7,Crime,1994.0,114
2847,The Final Countdown,http://www.imdb.com/title/tt0080736/,1 August 1980,1h 43min,"['Action', 'Sci-Fi']",6.7,Sci-Fi/Fantasy,1980.0,103
2872,Colors,http://www.imdb.com/title/tt0094894/,29 April 1988,2h,"['Action', 'Crime', 'Drama']",6.7,Crime,1988.0,120
2878,Hard to Kill,http://www.imdb.com/title/tt0099739/,9 February 1990,1h 36min,"['Action', 'Crime', 'Drama']",5.7,Crime,1990.0,96
2880,Problem Child,http://www.imdb.com/title/tt0100419/,27 July 1990,1h 21min,"['Comedy', 'Family']",5.3,Comedy,1990.0,81
2888,Baby's Day Out,http://www.imdb.com/title/tt0109190/,1 July 1994,1h 39min,"['Adventure', 'Comedy', 'Crime']",5.9,Comedy,1994.0,99
2890,The Jungle Book,http://www.imdb.com/title/tt0110213/,30 December 1994,1h 51min,"['Adventure', 'Family', 'Romance']",6.0,Romance,1994.0,111
2908,Double Team,http://www.imdb.com/title/tt0119013/,4 April 1997,1h 33min,"['Action', 'Comedy', 'Sci-Fi']",4.7,Comedy,1997.0,93
2914,The Best Man,http://www.imdb.com/title/tt0168501/,22 October 1999,2h,"['Comedy', 'Drama']",6.7,Comedy,1999.0,120
2948,Win a Date with Tad Hamilton!,http://www.imdb.com/title/tt0335559/,23 January 2004,1h 35min,"['Comedy', 'Romance']",5.6,RomCom,2004.0,95
2976,The Moth Diaries,http://www.imdb.com/title/tt1407065/,17 May 2012,1h 22min,"['Drama', 'Fantasy', 'Horror']",4.9,Sci-Fi/Fantasy,2012.0,82
2980,How to Make Love to a Woman,http://www.imdb.com/title/tt1241017/,2010,1h 31min,['Comedy'],4.2,Comedy,2010.0,91
2982,BloodRayne: The Third Reich,http://www.imdb.com/title/tt1153546/,17 March 2012,1h 19min,"['Action', 'Adventure', 'Fantasy']",3.0,Sci-Fi/Fantasy,2012.0,79
2994,Five Minutes of Heaven,http://www.imdb.com/title/tt1238291/,27 February 2009,1h 29min,"['Drama', 'Thriller']",6.7,Drama,2009.0,89
2997,Cougar Club,http://www.imdb.com/title/tt0795361/,13 November 2007,1h 33min,['Comedy'],4.2,Comedy,2007.0,93
3013,Bambi II,http://www.imdb.com/title/tt0447854/,26 January 2006,1h 15min,"['Animation', 'Drama', 'Family']",6.1,Drama,2006.0,75
3026,Cube²: Hypercube,http://www.imdb.com/title/tt0285492/,15 April 2003,1h 34min,"['Sci-Fi', 'Thriller']",5.6,Sci-Fi/Fantasy,2003.0,94
3054,The Day of the Jackal,http://www.imdb.com/title/tt0069947/,30 July 1973,2h 23min,"['Crime', 'Drama', 'Thriller']",7.8,Crime,1973.0,143
3058,Death Wish,http://www.imdb.com/title/tt0071402/,24 July 1974,1h 33min,"['Action', 'Crime', 'Drama']",7.0,Crime,1974.0,93
3059,Zardoz,http://www.imdb.com/title/tt0070948/,6 February 1974,1h 45min,"['Fantasy', 'Sci-Fi']",5.8,Sci-Fi/Fantasy,1974.0,105
3062,Watership Down,http://www.imdb.com/title/tt0078480/,1 November 1978,1h 31min,"['Animation', 'Adventure', 'Drama']",7.7,Undefined,1978.0,91
3063,The Amityville Horror,http://www.imdb.com/title/tt0078767/,27 July 1979,1h 57min,['Horror'],6.2,Horror,1979.0,117
3076,Critters,http://www.imdb.com/title/tt0090887/,11 April 1986,1h 22min,"['Action', 'Comedy', 'Horror']",6.0,Comedy,1986.0,82
3101,Just Cause,http://www.imdb.com/title/tt0113501/,17 February 1995,1h 42min,"['Action', 'Crime', 'Drama']",6.4,Crime,1995.0,102
3114,A Civil Action,http://www.imdb.com/title/tt0120633/,8 January 1999,1h 55min,['Drama'],6.5,Drama,1999.0,115
3155,Things We Lost in the Fire,http://www.imdb.com/title/tt0469623/,19 October 2007,1h 58min,['Drama'],7.2,Drama,2007.0,118
3170,Bloomington,http://www.imdb.com/title/tt1409004/,23 June 2010,1h 23min,['Drama'],6.1,Drama,2010.0,83
3173,The Limits of Control,http://www.imdb.com/title/tt1135092/,19 September 2009,1h 56min,"['Crime', 'Drama', 'Mystery']",6.3,Crime,2009.0,116
3204,Edison,http://www.imdb.com/title/tt0389957/,11 November 2005,1h 39min,"['Action', 'Crime', 'Drama']",5.3,Crime,2005.0,99
3211,Garden Party,http://www.imdb.com/title/tt0828393/,30 May 2008,1h 28min,['Drama'],5.7,Drama,2008.0,88
3222,The United States of Leland,http://www.imdb.com/title/tt0301976/,25 March 2005,1h 48min,['Drama'],7.1,Drama,2005.0,108
3237,The Player,http://www.imdb.com/title/tt0105151/,8 May 1992,2h 4min,"['Comedy', 'Crime', 'Drama']",7.6,Comedy,1992.0,124
3238,Teen Witch,http://www.imdb.com/title/tt0098453/,28 April 1989,1h 30min,"['Comedy', 'Family', 'Fantasy']",6.2,Comedy,1989.0,90
3241,Near Dark,http://www.imdb.com/title/tt0093605/,1988,1h 34min,"['Action', 'Crime', 'Drama']",7.0,Crime,1988.0,94
3289,Highlander II: The Quickening,http://www.imdb.com/title/tt0102034/,1 November 1991,1h 31min,"['Action', 'Adventure', 'Fantasy']",4.1,Sci-Fi/Fantasy,1991.0,91
3300,Blank Check,http://www.imdb.com/title/tt0109287/,11 February 1994,1h 33min,"['Comedy', 'Crime', 'Family']",5.2,Comedy,1994.0,93
3308,Mulholland Falls,http://www.imdb.com/title/tt0117107/,26 April 1996,1h 47min,"['Crime', 'Drama', 'Mystery']",6.2,Crime,1996.0,107
3314,Dirty Work,http://www.imdb.com/title/tt0120654/,12 June 1998,1h 22min,['Comedy'],6.4,Comedy,1998.0,82
3325,Loser,http://www.imdb.com/title/tt0217630/,21 July 2000,1h 38min,"['Comedy', 'Romance']",5.3,RomCom,2000.0,98
3332,Love Don't Cost a Thing,http://www.imdb.com/title/tt0337592/,12 December 2003,1h 40min,"['Comedy', 'Romance', 'Drama']",5.1,RomCom,2003.0,100
3336,Thunderbirds,http://www.imdb.com/title/tt0167456/,30 July 2004,1h 35min,"['Action', 'Adventure', 'Comedy']",4.2,Comedy,2004.0,95
3337,Boogeyman,http://www.imdb.com/title/tt0357507/,4 February 2005,1h 29min,"['Drama', 'Horror', 'Mystery']",4.1,Horror,2005.0,89
3359,Elena Undone,http://www.imdb.com/title/tt1575539/,25 June 2010,1h 51min,"['Drama', 'Romance']",6.4,Romance,2010.0,111
3373,To Save a Life,http://www.imdb.com/title/tt1270286/,11 November 2010,2h,['Drama'],7.1,Drama,2010.0,120
3404,Kenny,http://www.imdb.com/title/tt0822389/,11 July 2008,1h 39min,['Comedy'],7.3,Comedy,2008.0,99
3423,Crimes and Misdemeanors,http://www.imdb.com/title/tt0097123/,3 November 1989,1h 44min,"['Comedy', 'Crime', 'Drama']",8.0,Comedy,1989.0,104
3425,Howards End,http://www.imdb.com/title/tt0104454/,26 February 1993,2h 20min,"['Drama', 'Romance']",7.5,Romance,1993.0,140
3435,Thief,http://www.imdb.com/title/tt0083190/,27 March 1981,2h 2min,"['Action', 'Crime', 'Drama']",7.4,Crime,1981.0,122
3444,Pumping Iron,http://www.imdb.com/title/tt0076578/,31 March 1978,1h 25min,"['Documentary', 'Sport']",7.5,Documentary/Biography,1978.0,85
3465,Hellbound: Hellraiser II,http://www.imdb.com/title/tt0095294/,23 December 1988,1h 37min,"['Horror', 'Thriller']",6.5,Horror,1988.0,97
3468,Oscar,http://www.imdb.com/title/tt0102603/,26 April 1991,1h 49min,"['Comedy', 'Crime']",6.4,Comedy,1991.0,109
3474,Threesome,http://www.imdb.com/title/tt0111418/,8 April 1994,1h 29min,"['Comedy', 'Romance', 'Drama']",6.2,RomCom,1994.0,89
3476,2 Days in the Valley,http://www.imdb.com/title/tt0115438/,27 September 1996,1h 44min,"['Comedy', 'Crime', 'Thriller']",6.5,Comedy,1996.0,104
3478,Flipper,http://www.imdb.com/title/tt0116322/,17 May 1996,1h 35min,"['Family', 'Adventure']",5.2,Action/Adventure,1996.0,95
3482,Michael,http://www.imdb.com/title/tt0117038/,25 December 1996,1h 45min,"['Comedy', 'Drama', 'Fantasy']",5.7,Comedy,1996.0,105
3487,Dick,http://www.imdb.com/title/tt0144168/,4 August 1999,1h 34min,['Comedy'],6.1,Comedy,1999.0,94
3493,Glitter,http://www.imdb.com/title/tt0118589/,21 September 2001,1h 44min,"['Drama', 'Music', 'Romance']",2.2,Romance,2001.0,104
3536,Solstice,http://www.imdb.com/title/tt0473267/,1 January 2008,1h 31min,"['Horror', 'Mystery']",5.4,Horror,2008.0,91
3551,The Mighty,http://www.imdb.com/title/tt0119670/,30 October 1998,1h 40min,"['Comedy', 'Drama']",7.3,Comedy,1998.0,100
3579,Iron Eagle,http://www.imdb.com/title/tt0091278/,17 January 1986,1h 57min,"['Action', 'Thriller', 'War']",5.3,Action/Adventure,1986.0,117
3583,Death Warrant,http://www.imdb.com/title/tt0099385/,14 September 1990,1h 29min,"['Action', 'Crime', 'Mystery']",5.6,Crime,1990.0,89
3589,The Getaway,http://www.imdb.com/title/tt0109890/,11 February 1994,1h 55min,"['Action', 'Adventure', 'Crime']",5.7,Crime,1994.0,115
3590,Renaissance Man,http://www.imdb.com/title/tt0110971/,3 June 1994,2h 8min,"['Comedy', 'Drama']",6.1,Comedy,1994.0,128
3597,Simply Irresistible,http://www.imdb.com/title/tt0145893/,5 February 1999,1h 36min,"['Comedy', 'Drama', 'Fantasy']",5.3,Comedy,1999.0,96
3602,One Night at McCool's,http://www.imdb.com/title/tt0203755/,27 April 2001,1h 33min,"['Comedy', 'Crime']",6.1,Comedy,2001.0,93
3609,Creature,http://www.imdb.com/title/tt1686018/,9 September 2011,1h 33min,['Horror'],3.7,Horror,2011.0,93
3611,Keith Lemon: The Film,http://www.imdb.com/title/tt2147365/,24 August 2012,1h 25min,['Comedy'],2.6,Comedy,2012.0,85
3624,Asterix and the Vikings,http://www.imdb.com/title/tt0371552/,19 May 2006,1h 18min,"['Animation', 'Adventure', 'Comedy']",6.0,Comedy,2006.0,78
3642,State of Grace,http://www.imdb.com/title/tt0100685/,14 September 1990,2h 14min,"['Action', 'Crime', 'Drama']",7.3,Crime,1990.0,134
3644,At Close Range,http://www.imdb.com/title/tt0090670/,18 April 1986,1h 51min,"['Crime', 'Drama']",7.0,Crime,1986.0,111
3669,The China Syndrome,http://www.imdb.com/title/tt0078966/,16 March 1979,2h 2min,"['Drama', 'Thriller']",7.4,Drama,1979.0,122
3677,April Fool's Day,http://www.imdb.com/title/tt0090655/,28 March 1986,1h 29min,"['Horror', 'Mystery']",6.2,Horror,1986.0,89
3682,The Hidden,http://www.imdb.com/title/tt0093185/,30 October 1987,1h 36min,"['Action', 'Crime', 'Horror']",7.0,Crime,1987.0,96
3709,Ready to Wear,http://www.imdb.com/title/tt0110907/,25 December 1994,2h 13min,"['Comedy', 'Drama']",5.0,Comedy,1994.0,133
3710,The Ref,http://www.imdb.com/title/tt0110955/,11 March 1994,1h 36min,"['Comedy', 'Crime', 'Drama']",6.9,Comedy,1994.0,96
3717,The Preacher's Wife,http://www.imdb.com/title/tt0117372/,13 December 1996,2h 3min,"['Comedy', 'Drama', 'Fantasy']",5.5,Comedy,1996.0,123
3724,200 Cigarettes,http://www.imdb.com/title/tt0137338/,26 February 1999,1h 41min,"['Comedy', 'Drama', 'Romance']",5.9,RomCom,1999.0,101
3729,The Adventures of Rocky & Bullwinkle,http://www.imdb.com/title/tt0131704/,30 June 2000,1h 32min,"['Animation', 'Adventure', 'Comedy']",4.2,Comedy,2000.0,92
3732,The Watcher,http://www.imdb.com/title/tt0204626/,8 September 2000,1h 37min,"['Crime', 'Horror', 'Mystery']",5.3,Crime,2000.0,97
3740,Life or Something Like It,http://www.imdb.com/title/tt0282687/,26 April 2002,1h 43min,"['Comedy', 'Romance']",5.8,RomCom,2002.0,103
3743,Mr 3000,http://www.imdb.com/title/tt0339412/,17 September 2004,1h 44min,"['Comedy', 'Drama', 'Romance']",5.5,RomCom,2004.0,104
3746,The Lost City,http://www.imdb.com/title/tt0343996/,26 May 2006,2h 24min,"['Drama', 'Romance']",6.7,Romance,2006.0,144
3747,Unaccompanied Minors,http://www.imdb.com/title/tt0488658/,8 December 2006,1h 30min,"['Adventure', 'Comedy', 'Family']",5.1,Comedy,2006.0,90
3754,The Viral Factor,http://www.imdb.com/title/tt2063011/,19 January 2012,2h 2min,"['Action', 'Drama', 'Thriller']",6.0,Undefined,2012.0,122
3768,Adam Resurrected,http://www.imdb.com/title/tt0479341/,12 December 2008,1h 46min,"['Drama', 'War']",6.3,Drama,2008.0,106
3781,The Tailor of Panama,http://www.imdb.com/title/tt0236784/,30 March 2001,1h 49min,"['Comedy', 'Drama', 'Thriller']",6.1,Comedy,2001.0,109
3782,Hamlet,http://www.imdb.com/title/tt0171359/,23 June 2000,1h 52min,"['Drama', 'Romance', 'Thriller']",6.0,Romance,2000.0,112
3793,Poolhall Junkies,http://www.imdb.com/title/tt0273982/,28 February 2003,1h 39min,"['Comedy', 'Drama', 'Sport']",7.0,Comedy,2003.0,99
3807,Kicking and Screaming,http://www.imdb.com/title/tt0113537/,6 October 1995,1h 36min,"['Comedy', 'Drama', 'Romance']",7.0,RomCom,1995.0,96
3812,Little Voice,http://www.imdb.com/title/tt0147004/,4 December 1998,1h 37min,"['Comedy', 'Drama', 'Music']",7.0,Comedy,1998.0,97
3813,Smoke,http://www.imdb.com/title/tt0114478/,9 June 1995,1h 52min,"['Comedy', 'Drama']",7.4,Comedy,1995.0,112
3815,Kickboxer 3: The Art of War,http://www.imdb.com/title/tt0104609/,27 May 1994,1h 32min,"['Action', 'Sport', 'Thriller']",3.9,Action/Adventure,1994.0,92
3816,Meet the Feebles,http://www.imdb.com/title/tt0097858/,1 September 1995,1h 37min,"['Comedy', 'Music', 'Musical']",6.7,Comedy,1995.0,97
3834,Love and Death,http://www.imdb.com/title/tt0073312/,28 August 1975,1h 25min,"['Comedy', 'War']",7.8,Comedy,1975.0,85
3839,The Legend of Hell House,http://www.imdb.com/title/tt0070294/,15 June 1973,1h 35min,['Horror'],6.8,Horror,1973.0,95
3840,Deep Red,http://www.imdb.com/title/tt0073582/,11 June 1976,2h 6min,"['Horror', 'Mystery', 'Thriller']",7.7,Horror,1976.0,126
3852,Dreamscape,http://www.imdb.com/title/tt0087175/,17 August 1984,1h 39min,"['Action', 'Adventure', 'Horror']",6.3,Horror,1984.0,99
3862,Stakeout,http://www.imdb.com/title/tt0094025/,5 August 1987,1h 57min,"['Comedy', 'Thriller']",6.6,Comedy,1987.0,117
3874,Eve of Destruction,http://www.imdb.com/title/tt0101831/,18 January 1991,1h 39min,"['Action', 'Sci-Fi', 'Thriller']",4.8,Sci-Fi/Fantasy,1991.0,99
3879,The Distinguished Gentleman,http://www.imdb.com/title/tt0104114/,4 December 1992,1h 52min,"['Comedy', 'Crime']",5.8,Comedy,1992.0,112
3884,Beethoven's 2nd,http://www.imdb.com/title/tt0106375/,17 December 1993,1h 29min,"['Comedy', 'Family', 'Romance']",4.8,RomCom,1993.0,89
